 filename cell_type xmin xmax ymin ymax
3528 261.jpg RBC 414 515 1 78
3529 261.jpg WBC 128 410 67 296
3530 262.jpg WBC 158 285 77 198
3531 262.jpg RBC 233 343 274 379
3532 262.jpg RBC 288 398 66 171
3533 262.jpg RBC 356 446 251 345
3534 262.jpg RBC 455 545 295 389
3535 262.jpg RBC 419 509 312 406
3536 262.jpg RBC 332 457 365 474
3537 262.jpg RBC 199 297 221 309
3538 262.jpg RBC 86 215 323 437
3539 262.jpg RBC 50 160 1 92
3540 262.jpg RBC 174 273 16 96
3541 262.jpg RBC 406 517 1 89
3542 262.jpg RBC 517 628 136 225
3543 262.jpg RBC 521 632 197 286
3544 262.jpg RBC 546 640 248 345
3545 262.jpg RBC 464 558 101 198
3546 262.jpg RBC 411 505 65 162
3547 262.jpg RBC 421 515 134 231
3548 262.jpg RBC 416 520 158 258
3549 262.jpg RBC 391 495 160 260
3550 262.jpg RBC 350 454 182 282
3551 262.jpg RBC 50 172 238 342
3552 262.jpg RBC 454 580 408 480
3553 262.jpg RBC 1 89 366 480
3554 262.jpg Platelets 102 140 105 151
3555 263.jpg RBC 488 596 252 357
3556 263.jpg RBC 393 487 127 214
3557 263.jpg RBC 460 565 64 172
3558 263.jpg RBC 5 110 319 427
3559 263.jpg RBC 221 322 315 406
3560 263.jpg RBC 267 364 17 117
3561 263.jpg WBC 165 317 71 215
3562 263.jpg Platelets 549 585 405 444
3563 263.jpg Platelets 513 549 401 440
3564 263.jpg RBC 322 415 291 391
3565 263.jpg RBC 410 503 290 390
3566 264.jpg RBC 405 503 331 429
3567 264.jpg RBC 352 455 207 312
3568 264.jpg RBC 332 410 90 193
3569 264.jpg RBC 528 618 156 254
3570 264.jpg RBC 509 599 317 415
3571 264.jpg RBC 52 161 395 480
3572 264.jpg RBC 176 277 132 213
3573 264.jpg RBC 549 640 49 150
3574 264.jpg RBC 473 576 249 354
3575 264.jpg WBC 120 315 215 436
3576 265.jpg RBC 169 296 326 405
3577 265.jpg RBC 216 341 187 296
3578 265.jpg RBC 93 179 128 208
3579 265.jpg RBC 105 195 245 362
3580 265.jpg RBC 5 108 162 259
3581 265.jpg RBC 3 118 252 343
3582 265.jpg RBC 299 414 225 316
3583 265.jpg RBC 374 498 229 328
3584 265.jpg RBC 160 280 415 480
3585 265.jpg Platelets 451 486 400 434
3586 265.jpg Platelets 381 432 440 474
3587 265.jpg Platelets 534 586 370 426
3588 265.jpg Platelets 463 515 428 474
3589 265.jpg Platelets 409 460 59 96
3590 265.jpg Platelets 71 102 76 104
3591 265.jpg WBC 6 137 331 480
3592 266.jpg RBC 17 114 235 335
3593 266.jpg RBC 210 307 272 372
3594 266.jpg RBC 325 445 134 238
3595 266.jpg RBC 270 380 57 158
3596 266.jpg RBC 160 283 1 86
3597 266.jpg RBC 190 298 153 253
3598 266.jpg RBC 428 536 379 480
3599 266.jpg RBC 477 585 196 297
3600 266.jpg RBC 487 575 16 98
3601 266.jpg RBC 525 613 122 204
3602 266.jpg RBC 1 115 321 439
3603 266.jpg RBC 111 225 308 406
3604 266.jpg WBC 341 482 260 385
3605 266.jpg Platelets 306 345 342 373
3606 266.jpg Platelets 438 474 198 234
3607 267.jpg RBC 1 70 345 441
3608 267.jpg RBC 37 143 271 376
3609 267.jpg RBC 125 231 217 322
3610 267.jpg RBC 142 248 367 472
3611 267.jpg RBC 218 315 296 391
3612 267.jpg RBC 283 377 368 478
3613 267.jpg RBC 438 552 250 358
3614 267.jpg RBC 411 523 133 243
3615 267.jpg RBC 70 175 49 159
3616 267.jpg RBC 430 535 13 123
3617 267.jpg RBC 319 433 258 366
3618 267.jpg RBC 420 522 386 480
3619 267.jpg RBC 559 640 330 439
3620 267.jpg WBC 158 389 35 259
3621 267.jpg Platelets 519 598 154 224
3622 267.jpg Platelets 517 563 1 37
3623 268.jpg RBC 148 234 160 247
3624 268.jpg RBC 110 216 145 228
3625 268.jpg RBC 81 194 232 337
3626 268.jpg RBC 456 565 146 261
3627 268.jpg RBC 254 363 344 459
3628 268.jpg RBC 407 516 178 293
3629 268.jpg RBC 305 413 310 405
3630 268.jpg RBC 522 639 1 86
3631 268.jpg RBC 492 600 261 376
3632 268.jpg RBC 387 506 266 402
3633 268.jpg RBC 135 245 338 439
3634 268.jpg RBC 61 171 341 442
3635 268.jpg RBC 1 59 88 181
3636 268.jpg WBC 191 396 25 221
3637 269.jpg RBC 400 497 48 176
3638 269.jpg RBC 520 621 188 293
3639 269.jpg RBC 470 577 1 88
3640 269.jpg RBC 139 247 179 275
3641 269.jpg RBC 194 303 348 462
3642 269.jpg RBC 344 446 362 454
3643 269.jpg RBC 134 242 270 366
3644 269.jpg RBC 100 211 363 479
3645 269.jpg RBC 252 363 116 190
3646 269.jpg RBC 234 299 1 115
3647 269.jpg RBC 512 604 80 170
3648 269.jpg RBC 452 547 350 448
3649 269.jpg RBC 1 92 241 346
3650 269.jpg WBC 202 419 181 392
3651 270.jpg RBC 495 605 100 187
3652 270.jpg RBC 407 516 88 179
3653 270.jpg RBC 351 465 195 307
3654 270.jpg RBC 373 479 386 480
3655 270.jpg RBC 127 233 1 93
3656 270.jpg RBC 296 402 86 179
3657 270.jpg RBC 129 235 347 440
3658 270.jpg WBC 192 296 223 329
3659 271.jpg RBC 413 537 202 317
3660 271.jpg RBC 227 338 372 457
3661 271.jpg RBC 34 145 2 100
3662 271.jpg RBC 122 233 236 334
3663 271.jpg RBC 367 478 123 221
3664 271.jpg RBC 1 108 139 249
3665 271.jpg RBC 245 356 123 221
3666 271.jpg RBC 526 637 56 154
3667 271.jpg RBC 419 514 1 78
3668 271.jpg RBC 1 92 300 393
3669 271.jpg WBC 254 381 225 370
3670 271.jpg Platelets 61 88 387 415
3671 271.jpg Platelets 77 103 432 472
3672 272.jpg RBC 385 523 98 198
3673 272.jpg RBC 384 499 164 260
3674 272.jpg RBC 101 224 120 222
3675 272.jpg RBC 130 234 344 443
3676 272.jpg RBC 161 254 381 480
3677 272.jpg RBC 14 123 228 344
3678 272.jpg RBC 306 415 293 409
3679 272.jpg RBC 531 632 103 221
3680 272.jpg RBC 492 593 233 347
3681 272.jpg RBC 364 465 261 375
3682 272.jpg RBC 264 365 60 174
3683 272.jpg RBC 249 369 174 296
3684 272.jpg WBC 283 567 1 106
3685 272.jpg RBC 109 202 1 98
3686 272.jpg RBC 135 228 66 164
3687 272.jpg RBC 480 590 374 480
3688 273.jpg RBC 146 251 180 296
3689 273.jpg RBC 49 179 276 378
3690 273.jpg RBC 33 153 129 248
3691 273.jpg RBC 58 175 45 141
3692 273.jpg RBC 267 355 292 405
3693 273.jpg RBC 152 265 322 428
3694 273.jpg RBC 325 462 1 104
3695 273.jpg RBC 53 160 390 477
3696 273.jpg RBC 347 469 340 436
3697 273.jpg WBC 356 582 70 317
3698 274.jpg RBC 314 424 316 422
3699 274.jpg RBC 425 552 292 403
3700 274.jpg RBC 407 539 400 480
3701 274.jpg RBC 289 418 174 283
3702 274.jpg RBC 139 268 60 169
3703 274.jpg RBC 265 363 49 149
3704 274.jpg RBC 341 442 88 180
3705 274.jpg RBC 543 640 1 104
3706 274.jpg RBC 543 640 118 222
3707 274.jpg RBC 453 564 179 297
3708 274.jpg RBC 167 278 386 480
3709 274.jpg RBC 92 204 309 420
3710 274.jpg RBC 86 198 202 313
3711 274.jpg WBC 190 309 244 370
3712 274.jpg Platelets 1 26 28 70
3713 275.jpg RBC 173 270 194 292
3714 275.jpg RBC 359 456 214 312
3715 275.jpg RBC 415 512 230 328
3716 275.jpg RBC 364 473 336 448
3717 275.jpg RBC 240 349 265 377
3718 275.jpg RBC 159 263 368 465
3719 275.jpg RBC 50 168 407 477
3720 275.jpg RBC 123 249 15 147
3721 275.jpg RBC 1 97 284 382
3722 275.jpg RBC 512 609 167 265
3723 275.jpg RBC 322 410 396 480
3724 275.jpg RBC 52 156 230 316
3725 275.jpg RBC 9 116 127 220
3726 275.jpg RBC 32 139 1 72
3727 275.jpg WBC 224 391 74 206
3728 276.jpg WBC 87 298 112 298
3729 276.jpg Platelets 62 101 26 73
3730 276.jpg Platelets 15 53 309 350
3731 276.jpg Platelets 1 38 349 381
3732 277.jpg RBC 208 310 290 380
3733 277.jpg RBC 313 423 310 401
3734 277.jpg RBC 469 579 338 443
3735 277.jpg RBC 530 640 169 274
3736 277.jpg RBC 211 321 166 271
3737 277.jpg RBC 207 317 64 169
3738 277.jpg RBC 292 414 34 154
3739 277.jpg RBC 367 471 139 240
3740 277.jpg RBC 425 539 106 223
3741 277.jpg RBC 417 531 233 319
3742 277.jpg RBC 455 574 1 101
3743 277.jpg RBC 139 229 86 191
3744 277.jpg RBC 1 101 103 207
3745 277.jpg RBC 10 110 200 298
3746 277.jpg RBC 416 500 249 362
3747 277.jpg WBC 10 236 291 480
3748 278.jpg RBC 395 495 222 322
3749 278.jpg RBC 47 138 116 212
3750 278.jpg RBC 140 221 105 211
3751 278.jpg RBC 83 177 372 456
3752 278.jpg RBC 469 518 272 419
3753 278.jpg RBC 535 631 289 383
3754 278.jpg RBC 353 474 309 416
3755 278.jpg RBC 483 577 96 186
3756 278.jpg RBC 529 628 87 173
3757 278.jpg RBC 357 451 67 164
3758 278.jpg RBC 19 105 257 352
3759 278.jpg RBC 11 102 305 397
3760 278.jpg RBC 283 358 102 206
3761 278.jpg WBC 127 343 251 439
3762 279.jpg RBC 21 118 187 288
3763 279.jpg RBC 194 291 91 192
3764 279.jpg RBC 543 640 230 331
3765 279.jpg RBC 431 548 134 239
3766 279.jpg RBC 210 303 203 301
3767 279.jpg RBC 118 206 1 81
3768 279.jpg RBC 169 257 371 452
3769 279.jpg RBC 38 163 78 177
3770 279.jpg RBC 383 483 61 156
3771 279.jpg WBC 366 493 295 417
3772 280.jpg RBC 200 303 336 433
3773 280.jpg RBC 1 86 370 468
3774 280.jpg RBC 271 421 113 193
3775 280.jpg RBC 167 292 249 329
3776 280.jpg RBC 238 358 24 113
3777 280.jpg RBC 65 169 7 109
3778 280.jpg RBC 304 410 251 357
3779 280.jpg RBC 395 511 220 320
3780 280.jpg RBC 417 538 304 407
3781 280.jpg RBC 522 633 103 214
3782 280.jpg RBC 525 616 185 296
3783 280.jpg RBC 329 429 409 480
3784 280.jpg Platelets 513 559 405 446
3785 280.jpg Platelets 611 640 299 329
3786 280.jpg WBC 1 168 92 289
3787 280.jpg Platelets 4 40 13 42
3788 281.jpg WBC 23 255 137 423
3789 281.jpg RBC 441 575 324 423
3790 281.jpg RBC 372 468 192 279
3791 281.jpg RBC 305 401 213 300
3792 281.jpg RBC 226 324 288 439
3793 281.jpg RBC 313 408 318 414
3794 281.jpg RBC 282 377 384 480
3795 281.jpg RBC 446 567 97 206
3796 281.jpg RBC 440 561 1 96
3797 281.jpg RBC 214 331 107 198
3798 281.jpg RBC 298 435 85 211
3799 281.jpg RBC 7 133 76 197
3800 281.jpg RBC 1 115 1 94
3801 281.jpg RBC 286 394 1 65
3802 281.jpg RBC 154 289 13 127
3803 281.jpg Platelets 452 493 415 449
3804 281.jpg RBC 479 575 155 242
3805 281.jpg RBC 135 231 393 480
3806 282.jpg RBC 344 448 274 392
3807 282.jpg RBC 416 572 371 461
3808 282.jpg RBC 417 504 176 277
3809 282.jpg RBC 472 581 175 275
3810 282.jpg RBC 340 444 38 156
3811 282.jpg WBC 40 222 41 206
3812 282.jpg Platelets 266 317 191 228
3813 283.jpg RBC 99 217 391 471
3814 283.jpg RBC 121 252 275 388
3815 283.jpg RBC 106 236 19 136
3816 283.jpg RBC 213 336 63 178
3817 283.jpg RBC 511 623 294 410
3818 283.jpg RBC 461 567 320 413
3819 283.jpg RBC 400 491 339 433
3820 283.jpg RBC 343 419 341 433
3821 283.jpg RBC 295 375 344 443
3822 283.jpg RBC 290 404 241 335
3823 283.jpg RBC 429 543 187 281
3824 283.jpg RBC 120 248 143 270
3825 283.jpg WBC 1 81 291 450
3826 284.jpg WBC 278 383 147 259
3827 284.jpg Platelets 207 240 214 242
3828 284.jpg Platelets 258 291 263 291
3829 284.jpg Platelets 12 40 277 311
3830 284.jpg RBC 32 163 102 230
3831 284.jpg RBC 19 114 1 90
3832 284.jpg RBC 1 95 25 115
3833 284.jpg RBC 110 226 25 117
3834 284.jpg RBC 199 314 1 92
3835 284.jpg RBC 377 485 273 373
3836 284.jpg RBC 416 506 379 480
3837 284.jpg RBC 269 359 379 480
3838 284.jpg RBC 392 494 177 276
3839 284.jpg RBC 478 560 47 136
3840 284.jpg RBC 552 640 1 96
3841 284.jpg RBC 290 394 268 375
3842 284.jpg RBC 232 336 298 405
3843 284.jpg RBC 139 248 318 419
3844 284.jpg RBC 296 392 51 142
3845 284.jpg RBC 371 467 75 166
3846 284.jpg RBC 439 546 1 45
3847 285.jpg RBC 420 528 58 156
3848 285.jpg RBC 463 571 121 219
3849 285.jpg RBC 266 377 1 71
3850 285.jpg RBC 292 403 43 114
3851 285.jpg RBC 459 567 351 444
3852 285.jpg RBC 12 120 206 306
3853 285.jpg RBC 130 238 75 175
3854 285.jpg RBC 506 610 222 333
3855 285.jpg RBC 1 107 11 147
3856 285.jpg WBC 170 386 262 453
3857 285.jpg Platelets 291 330 132 171
3858 285.jpg Platelets 390 429 181 220
3859 286.jpg RBC 11 128 73 189
3860 286.jpg RBC 116 254 25 143
3861 286.jpg RBC 547 640 337 429
3862 286.jpg RBC 469 570 176 269
3863 286.jpg RBC 214 321 190 283
3864 286.jpg RBC 166 269 140 243
3865 286.jpg RBC 354 458 330 437
3866 286.jpg RBC 467 569 97 217
3867 286.jpg RBC 445 538 299 409
3868 286.jpg WBC 262 467 17 221
3869 286.jpg Platelets 27 72 190 236
3870 286.jpg Platelets 545 593 418 453
3871 287.jpg WBC 178 412 285 480
3872 288.jpg WBC 350 543 181 359
3873 288.jpg WBC 310 458 351 480
3874 288.jpg Platelets 524 562 334 377
3875 288.jpg Platelets 52 90 85 128
3876 288.jpg RBC 127 259 130 270
3877 288.jpg RBC 97 205 298 415
3878 288.jpg RBC 1 107 336 453
3879 288.jpg RBC 62 174 407 480
3880 288.jpg RBC 518 602 1 98
3881 288.jpg RBC 484 568 17 128
3882 288.jpg RBC 452 537 34 145
3883 288.jpg RBC 409 494 54 165
3884 288.jpg RBC 358 443 84 195
3885 288.jpg RBC 555 640 282 393
3886 288.jpg RBC 571 640 352 464
3887 288.jpg RBC 102 175 23 128
3888 288.jpg RBC 143 226 22 126
3889 288.jpg RBC 278 372 16 121
3890 288.jpg RBC 207 320 283 401
3891 289.jpg RBC 20 137 255 355
3892 289.jpg RBC 116 223 329 430
3893 289.jpg RBC 5 112 361 462
3894 289.jpg RBC 210 321 255 388
3895 289.jpg RBC 496 603 139 240
3896 289.jpg RBC 551 640 1 101
3897 289.jpg RBC 494 602 245 361
3898 289.jpg RBC 543 640 344 467
3899 289.jpg RBC 1 108 94 210
3900 289.jpg RBC 131 241 1 95
3901 289.jpg RBC 117 226 170 288
3902 289.jpg RBC 386 494 318 458
3903 289.jpg WBC 204 391 12 226
3904 289.jpg Platelets 349 400 194 246
3905 289.jpg Platelets 355 394 350 385
3906 289.jpg Platelets 454 494 451 480
3907 290.jpg RBC 3 123 346 464
3908 290.jpg RBC 165 285 153 271
3909 290.jpg RBC 359 476 1 104
3910 290.jpg RBC 270 387 93 197
3911 290.jpg RBC 389 500 175 313
3912 290.jpg RBC 559 640 51 168
3913 290.jpg RBC 492 610 423 479
3914 290.jpg RBC 31 151 177 295
3915 290.jpg RBC 149 256 43 132
3916 290.jpg RBC 246 353 433 480
3917 290.jpg RBC 394 525 114 217
3918 290.jpg RBC 469 577 211 329
3919 290.jpg Platelets 295 325 338 369
3920 290.jpg Platelets 79 115 48 90
3921 290.jpg WBC 318 487 318 480
3922 291.jpg RBC 437 531 29 114
3923 291.jpg RBC 279 384 58 155
3924 291.jpg RBC 133 237 96 179
3925 291.jpg RBC 23 102 67 192
3926 291.jpg RBC 488 603 147 275
3927 291.jpg RBC 291 396 158 255
3928 291.jpg RBC 226 318 162 259
3929 291.jpg RBC 271 376 320 417
3930 291.jpg RBC 319 434 258 358
3931 291.jpg RBC 385 500 213 313
3932 291.jpg RBC 501 616 301 401
3933 291.jpg RBC 117 214 174 265
3934 291.jpg RBC 73 170 184 275
3935 291.jpg RBC 105 222 273 368
3936 291.jpg RBC 187 304 368 463
3937 291.jpg RBC 159 303 1 96
3938 291.jpg RBC 417 511 314 399
3939 291.jpg RBC 404 498 365 450
3940 291.jpg WBC 22 219 384 480
3941 292.jpg RBC 323 433 70 173
3942 292.jpg RBC 441 572 119 219
3943 292.jpg RBC 119 231 164 265
3944 292.jpg RBC 1 89 263 361
3945 292.jpg RBC 451 563 297 398
3946 292.jpg RBC 308 420 327 428
3947 292.jpg RBC 65 165 315 414
3948 292.jpg RBC 490 590 1 99
3949 292.jpg RBC 284 384 161 260
3950 292.jpg WBC 93 296 1 173
3951 293.jpg RBC 507 613 337 455
3952 293.jpg RBC 562 640 278 373
3953 293.jpg RBC 503 618 181 295
3954 293.jpg RBC 129 229 204 308
3955 293.jpg RBC 321 405 353 459
3956 293.jpg RBC 355 455 355 459
3957 293.jpg RBC 74 190 24 145
3958 293.jpg RBC 463 577 1 77
3959 293.jpg RBC 75 175 366 470
3960 293.jpg RBC 141 233 344 425
3961 293.jpg RBC 348 446 250 350
3962 293.jpg WBC 183 380 60 264
3963 293.jpg Platelets 526 558 123 164
3964 294.jpg RBC 164 297 261 364
3965 294.jpg RBC 15 148 66 169
3966 294.jpg RBC 13 132 234 333
3967 294.jpg RBC 239 354 3 107
3968 294.jpg RBC 542 640 109 214
3969 294.jpg RBC 441 539 293 398
3970 294.jpg RBC 273 383 198 309
3971 294.jpg RBC 148 277 129 251
3972 294.jpg RBC 363 466 69 160
3973 294.jpg RBC 382 469 190 296
3974 294.jpg WBC 250 487 343 480
3975 294.jpg Platelets 567 619 234 277
3976 295.jpg WBC 278 405 11 149
3977 295.jpg Platelets 392 416 36 60
3978 296.jpg Platelets 168 198 374 406
3979 296.jpg Platelets 527 564 244 282
3980 296.jpg Platelets 565 602 383 421
3981 296.jpg WBC 307 528 174 387
3982 297.jpg WBC 108 281 194 372
3983 297.jpg Platelets 99 138 329 360
3984 297.jpg Platelets 149 188 1 30
3985 297.jpg Platelets 394 433 199 230
3986 297.jpg RBC 17 130 163 255
3987 297.jpg RBC 1 113 197 289
3988 297.jpg RBC 289 392 142 234
3989 297.jpg RBC 340 443 81 173
3990 297.jpg RBC 275 392 22 126
3991 297.jpg RBC 441 579 59 163
3992 297.jpg RBC 471 579 143 263
3993 297.jpg RBC 557 639 359 480
3994 297.jpg RBC 406 538 374 480
3995 297.jpg RBC 272 389 389 480
3996 297.jpg RBC 378 482 249 349
3997 297.jpg RBC 15 100 12 147
3998 298.jpg RBC 133 235 226 331
3999 298.jpg RBC 281 383 240 345
4000 298.jpg RBC 307 409 345 450
4001 298.jpg RBC 199 294 312 409
4002 298.jpg RBC 114 209 366 463
4003 298.jpg RBC 148 243 131 228
4004 298.jpg RBC 209 318 46 142
4005 298.jpg RBC 244 353 146 242
4006 298.jpg RBC 506 615 106 221
4007 298.jpg RBC 508 617 354 469
4008 298.jpg RBC 409 545 284 393
4009 298.jpg RBC 44 153 78 193
4010 298.jpg RBC 23 132 181 296
4011 298.jpg WBC 314 537 1 130
4012 299.jpg RBC 346 456 196 279
4013 299.jpg RBC 243 353 266 349
4014 299.jpg RBC 239 343 174 270
4015 299.jpg RBC 232 336 1 88
4016 299.jpg RBC 104 211 1 106
4017 299.jpg RBC 299 415 60 162
4018 299.jpg RBC 499 613 28 127
4019 299.jpg RBC 7 111 287 383
4020 299.jpg RBC 210 314 367 463
4021 299.jpg RBC 493 597 98 194
4022 299.jpg RBC 444 512 1 67
4023 299.jpg RBC 14 95 405 480
4024 299.jpg RBC 149 235 279 361
4025 299.jpg RBC 137 211 382 459
4026 299.jpg WBC 301 451 346 462
4027 299.jpg Platelets 358 401 300 345
4028 299.jpg Platelets 249 292 87 132
4029 300.jpg RBC 96 198 279 377
4030 300.jpg RBC 143 254 1 108
4031 300.jpg RBC 241 352 1 84
4032 300.jpg RBC 372 486 1 77
4033 300.jpg RBC 15 110 163 248
4034 300.jpg RBC 362 461 298 398
4035 300.jpg RBC 266 365 320 420
4036 300.jpg RBC 27 115 394 480
4037 300.jpg RBC 177 308 160 286
4038 300.jpg RBC 332 430 395 480
4039 300.jpg RBC 401 499 395 480
4040 300.jpg RBC 436 534 225 310
4041 300.jpg RBC 492 628 1 70
4042 300.jpg WBC 244 475 79 247
4043 300.jpg Platelets 122 157 13 52
4044 301.jpg RBC 259 383 64 166
4045 301.jpg RBC 168 279 290 398
4046 301.jpg RBC 278 370 188 299
4047 301.jpg RBC 453 560 77 182
4048 301.jpg RBC 365 460 163 269
4049 301.jpg RBC 82 177 7 113
4050 301.jpg RBC 1 72 237 366
4051 301.jpg RBC 536 637 160 277
4052 301.jpg RBC 321 407 289 383
4053 301.jpg RBC 46 158 401 480
4054 301.jpg WBC 374 605 277 480
4055 302.jpg RBC 279 396 310 422
4056 302.jpg RBC 373 491 191 275
4057 302.jpg RBC 447 554 355 448
4058 302.jpg RBC 504 609 156 265
4059 302.jpg RBC 499 600 303 395
4060 302.jpg RBC 419 512 413 480
4061 302.jpg RBC 59 142 353 450
4062 302.jpg RBC 203 302 118 213
4063 302.jpg RBC 487 586 7 102
4064 302.jpg RBC 361 479 94 187
4065 302.jpg RBC 29 128 12 107
4066 302.jpg RBC 96 200 102 192
4067 302.jpg RBC 228 331 4 103
4068 302.jpg RBC 325 433 1 79
4069 302.jpg RBC 126 221 1 99
4070 302.jpg RBC 1 106 196 285
4071 302.jpg WBC 117 295 230 416
4072 303.jpg RBC 191 300 367 479
4073 303.jpg RBC 406 515 366 478
4074 303.jpg RBC 93 212 208 324
4075 303.jpg RBC 305 424 79 195
4076 303.jpg RBC 529 640 197 311
4077 303.jpg WBC 1 222 11 221
4078 303.jpg Platelets 216 249 113 153
4079 303.jpg Platelets 292 323 130 164
4080 304.jpg WBC 279 499 365 480
4081 305.jpg RBC 359 459 101 216
4082 305.jpg RBC 394 509 365 463
4083 305.jpg RBC 425 545 172 288
4084 305.jpg RBC 459 575 290 372
4085 305.jpg RBC 57 154 390 480
4086 305.jpg RBC 1 97 233 330
4087 305.jpg RBC 1 97 127 224
4088 305.jpg RBC 271 395 21 133
4089 305.jpg RBC 185 292 110 220
4090 305.jpg RBC 86 193 88 198
4091 305.jpg RBC 112 219 33 143
4092 305.jpg RBC 564 640 174 274
4093 305.jpg RBC 99 194 212 308
4094 305.jpg WBC 179 401 174 395
4095 306.jpg RBC 142 258 354 447
4096 306.jpg RBC 27 138 373 463
4097 306.jpg RBC 208 324 90 183
4098 306.jpg RBC 387 504 41 149
4099 306.jpg RBC 417 510 154 263
4100 306.jpg RBC 553 640 228 355
4101 306.jpg RBC 140 238 194 296
4102 306.jpg RBC 239 337 284 386
4103 306.jpg RBC 53 153 305 395
4104 306.jpg RBC 273 386 20 140
4105 306.jpg WBC 337 469 269 402
4106 306.jpg Platelets 134 167 194 227
4107 306.jpg WBC 555 640 89 213
4108 307.jpg WBC 42 277 183 381
4109 307.jpg RBC 398 519 222 330
4110 307.jpg RBC 505 626 103 211
4111 307.jpg RBC 366 472 315 413
4112 307.jpg RBC 456 562 312 410
4113 307.jpg RBC 524 630 250 348
4114 307.jpg RBC 534 640 335 433
4115 307.jpg RBC 353 459 43 141
4116 307.jpg RBC 316 422 43 141
4117 307.jpg RBC 265 371 25 123
4118 307.jpg RBC 221 327 18 116
4119 307.jpg RBC 109 221 1 85
4120 307.jpg RBC 1 96 166 299
4121 307.jpg RBC 263 365 402 480
4122 307.jpg RBC 178 280 402 480
4123 307.jpg RBC 1 102 1 77
4124 307.jpg RBC 196 313 135 215
4125 307.jpg RBC 447 607 392 480
4126 307.jpg RBC 148 234 62 172
4127 307.jpg RBC 438 564 1 85
4128 308.jpg RBC 458 571 198 296
4129 308.jpg RBC 405 518 240 338
4130 308.jpg RBC 365 478 40 138
4131 308.jpg RBC 512 630 75 188
4132 308.jpg RBC 468 570 71 175
4133 308.jpg RBC 175 288 169 267
4134 308.jpg RBC 278 391 358 456
4135 308.jpg RBC 527 640 306 404
4136 308.jpg RBC 229 342 31 129
4137 308.jpg RBC 23 136 44 142
4138 308.jpg RBC 21 134 310 408
4139 308.jpg RBC 121 234 280 378
4140 308.jpg RBC 60 143 382 480
4141 308.jpg RBC 50 194 134 254
4142 308.jpg RBC 399 495 405 480
4143 308.jpg WBC 142 258 378 480
4144 308.jpg Platelets 360 395 85 115
4145 309.jpg WBC 243 388 128 291
4146 309.jpg Platelets 300 334 87 130
4147 310.jpg RBC 4 110 376 475
4148 310.jpg RBC 294 400 50 149
4149 310.jpg RBC 146 231 208 286
4150 310.jpg RBC 485 584 308 407
4151 310.jpg RBC 567 640 193 294
4152 310.jpg RBC 429 528 65 164
4153 310.jpg RBC 524 623 15 106
4154 310.jpg RBC 337 441 1 96
4155 310.jpg RBC 37 139 142 256
4156 310.jpg RBC 61 192 38 176
4157 310.jpg RBC 136 216 395 476
4158 310.jpg RBC 435 548 180 266
4159 310.jpg RBC 435 527 426 477
4160 310.jpg RBC 598 640 60 152
4161 310.jpg WBC 253 439 255 430
4162 310.jpg Platelets 266 304 54 83
4163 310.jpg Platelets 1 29 250 282
4164 311.jpg RBC 146 241 267 371
4165 311.jpg RBC 44 152 253 359
4166 311.jpg RBC 149 257 124 230
4167 311.jpg RBC 440 550 296 414
4168 311.jpg RBC 269 379 104 222
4169 311.jpg RBC 530 639 107 200
4170 311.jpg RBC 518 627 173 283
4171 311.jpg RBC 531 640 31 130
4172 311.jpg RBC 269 376 6 108
4173 311.jpg WBC 228 445 204 433
4174 312.jpg RBC 19 129 2 114
4175 312.jpg RBC 1 99 176 293
4176 312.jpg RBC 187 283 56 152
4177 312.jpg RBC 298 418 182 275
4178 312.jpg RBC 396 516 249 342
4179 312.jpg RBC 520 640 9 102
4180 312.jpg RBC 29 149 305 398
4181 312.jpg RBC 520 640 107 221
4182 312.jpg RBC 110 196 172 260
4183 312.jpg WBC 211 422 248 479
4184 313.jpg WBC 330 494 302 438
4185 313.jpg Platelets 375 422 103 146
4186 313.jpg Platelets 483 530 184 227
4187 313.jpg RBC 363 483 141 255
4188 313.jpg RBC 274 394 161 275
4189 313.jpg RBC 215 335 219 333
4190 313.jpg RBC 97 217 335 449
4191 313.jpg RBC 5 125 262 376
4192 313.jpg RBC 50 170 229 343
4193 313.jpg RBC 1 104 102 197
4194 313.jpg RBC 72 176 98 193
4195 313.jpg RBC 521 625 109 204
4196 313.jpg RBC 581 640 100 194
4197 313.jpg RBC 378 475 1 76
4198 313.jpg RBC 209 318 1 111
4199 313.jpg RBC 117 207 1 87
4200 313.jpg RBC 568 639 347 461
4201 313.jpg RBC 168 288 84 198
4202 313.jpg RBC 221 341 361 475
4203 314.jpg RBC 268 377 5 100
4204 314.jpg RBC 478 587 99 194
4205 314.jpg RBC 116 225 385 480
4206 314.jpg RBC 309 439 116 226
4207 314.jpg RBC 382 489 61 149
4208 314.jpg RBC 354 467 1 88
4209 314.jpg RBC 176 285 76 171
4210 314.jpg RBC 164 267 127 239
4211 314.jpg RBC 431 549 295 410
4212 314.jpg RBC 415 524 410 480
4213 314.jpg RBC 300 427 403 480
4214 314.jpg RBC 568 640 168 269
4215 314.jpg RBC 40 131 340 434
4216 314.jpg RBC 62 165 151 285
4217 314.jpg Platelets 261 295 394 434
4218 314.jpg WBC 243 452 208 400
4219 315.jpg RBC 480 601 357 472
4220 315.jpg RBC 370 491 202 317
4221 315.jpg RBC 376 466 124 206
4222 315.jpg RBC 75 139 160 274
4223 315.jpg RBC 85 182 258 347
